batch,element,control,property,declared,computed,selector,status
batch-034.json,870f990,_border_radius,border-radius,35px 36px 37px 38px,35px 36px 37px 38px,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_border_radius_hover,border-radius,,,{{WRAPPER}}:hover,hover-only
batch-034.json,870f990,_box_shadow_box_shadow,box-shadow,"rgb(126, 50, 107) 3px 5px 7px 2px","rgb(126, 50, 107) 3px 5px 7px 2px",.elementor-element-870f990,not-comparable
batch-034.json,870f990,_box_shadow_hover_box_shadow,box-shadow,,,{{WRAPPER}}:hover,hover-only
batch-034.json,870f990,_element_width,width,"var( --container-widget-width, 527px )",527px,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_element_width,max-width,527px,100%,.elementor-element-870f990,OVERRIDDEN
batch-034.json,870f990,_element_custom_width,--container-widget-width,527px,527px,.elementor-element-870f990,verified
batch-034.json,870f990,_element_custom_width,--container-widget-flex-grow,0,0,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_element_custom_width,width,"var( --container-widget-width, 527px )",527px,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_element_custom_width,max-width,527px,100%,.elementor-element-870f990,OVERRIDDEN
batch-034.json,870f990,_flex_align_self,--align-self,flex-start,flex-start,.elementor-element-870f990.elementor-element,verified
batch-034.json,870f990,_flex_grow,--flex-grow,7,7,.elementor-element-870f990.elementor-element,not-comparable
batch-034.json,870f990,_flex_order,--order,-99999,-99999,.elementor-element-870f990.elementor-element,not-comparable
batch-034.json,870f990,_flex_shrink,--flex-shrink,5,5,.elementor-element-870f990.elementor-element,not-comparable
batch-034.json,870f990,_grid_column,grid-column,,span 1,.elementor-element-870f990,not-declared
batch-034.json,870f990,_grid_row,grid-row,,span 1,.elementor-element-870f990,not-declared
batch-034.json,870f990,_margin,margin,"66px 67px calc(var(--kit-widget-spacing, 0px) + 68px) 69px",66px 67px 68px 69px,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_mask_shape,-webkit-mask-image,,"url(""https://example.com/eh-sweep-probe.png"")",.elementor-element-870f990:not( .elementor-widget-image ),not-declared
batch-034.json,870f990,_mask_image,-webkit-mask-image,,"url(""https://example.com/eh-sweep-probe.png"")",.elementor-element-870f990:not( .elementor-widget-image ),not-declared
batch-034.json,870f990,_mask_position,-webkit-mask-position,,50% 50%,.elementor-element-870f990:not( .elementor-widget-image ),not-declared
batch-034.json,870f990,_mask_size,-webkit-mask-size,,contain,.elementor-element-870f990:not( .elementor-widget-image ),not-declared
batch-034.json,870f990,_mask_repeat,-webkit-mask-repeat,,no-repeat,.elementor-element-870f990:not( .elementor-widget-image ),not-declared
batch-034.json,870f990,_offset_x,left,851px,851px,body:not(.rtl) .elementor-element-870f990,verified
batch-034.json,870f990,_offset_y,top,509px,509px,.elementor-element-870f990,verified
batch-034.json,870f990,_padding,padding,18px 19px 20px 21px,18px 19px 20px 21px,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_transform_flipX_effect,--e-transform-flipX,-1,-1,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_transform_flipX_effect_hover,--e-transform-flipX,,,{{WRAPPER}}:hover,hover-only
batch-034.json,870f990,_transform_flipY_effect,--e-transform-flipY,-1,-1,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_transform_flipY_effect_hover,--e-transform-flipY,,,{{WRAPPER}}:hover,hover-only
batch-034.json,870f990,_transform_rotate_3d,--e-transform-rotateX,264deg,264deg,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_transform_rotate_3d,--e-transform-perspective,422px,422px,.elementor-element-870f990,verified
batch-034.json,870f990,_transform_perspective_effect,--e-transform-perspective,422px,422px,.elementor-element-870f990,verified
batch-034.json,870f990,_transform_rotate_3d_hover,--e-transform-rotateX,,,{{WRAPPER}}:hover,hover-only
batch-034.json,870f990,_transform_rotate_3d_hover,--e-transform-perspective,,,{{WRAPPER}}:hover,hover-only
batch-034.json,870f990,_transform_perspective_effect_hover,--e-transform-perspective,,,{{WRAPPER}}:hover,hover-only
batch-034.json,870f990,_transform_rotateX_effect,--e-transform-rotateX,264deg,264deg,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_transform_rotateX_effect_hover,--e-transform-rotateX,,,{{WRAPPER}}:hover,hover-only
batch-034.json,870f990,_transform_rotateY_effect,--e-transform-rotateY,520deg,520deg,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_transform_rotateY_effect_hover,--e-transform-rotateY,,,{{WRAPPER}}:hover,hover-only
batch-034.json,870f990,_transform_rotateZ_effect,--e-transform-rotateZ,668deg,668deg,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_transform_rotateZ_effect_hover,--e-transform-rotateZ,,,{{WRAPPER}}:hover,hover-only
batch-034.json,870f990,_transform_scaleX_effect,--e-transform-scaleX,975,975,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_transform_scaleX_effect_hover,--e-transform-scaleX,,,{{WRAPPER}}:hover,hover-only
batch-034.json,870f990,_transform_scaleY_effect,--e-transform-scaleY,221,221,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_transform_scaleY_effect_hover,--e-transform-scaleY,,,{{WRAPPER}}:hover,hover-only
batch-034.json,870f990,_transform_skewX_effect,--e-transform-skewX,856deg,856deg,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_transform_skewX_effect_hover,--e-transform-skewX,,,{{WRAPPER}}:hover,hover-only
batch-034.json,870f990,_transform_skewY_effect,--e-transform-skewY,934deg,934deg,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_transform_skewY_effect_hover,--e-transform-skewY,,,{{WRAPPER}}:hover,hover-only
batch-034.json,870f990,_transform_transition_hover,--e-transform-transition-duration,288ms,100ms,.elementor-element-870f990,not-comparable
batch-034.json,870f990,_transform_translateX_effect,--e-transform-translateX,935px,935px,.elementor-element-870f990,verified
batch-034.json,870f990,_transform_translateX_effect_hover,--e-transform-translateX,,,{{WRAPPER}}:hover,hover-only
batch-034.json,870f990,_transform_translateY_effect,--e-transform-translateY,30px,30px,.elementor-element-870f990,verified
batch-034.json,870f990,_transform_translateY_effect_hover,--e-transform-translateY,,,{{WRAPPER}}:hover,hover-only
batch-034.json,870f990,_z_index,z-index,9,9,.elementor-element-870f990,not-comparable
batch-034.json,870f990,button_background_attachment,background-attachment,scroll,scroll,.elementor-element-870f990 .elementor-button,verified
batch-034.json,870f990,button_background_size,background-size,707px,707px,.elementor-element-870f990 .elementor-button,verified
batch-034.json,870f990,button_background_bg_width,background-size,707px,707px,.elementor-element-870f990 .elementor-button,verified
batch-034.json,870f990,button_background_color,background-color,"rgb(197, 198, 65)","rgb(197, 198, 65)",.elementor-element-870f990 .elementor-button,verified
batch-034.json,870f990,button_background_hover_attachment,background-attachment,,,(desktop+){{WRAPPER}} .elementor-button:hover,hover-only
batch-034.json,870f990,button_background_hover_size,background-size,,,{{WRAPPER}} .elementor-button:hover,hover-only
batch-034.json,870f990,button_background_hover_bg_width,background-size,,,{{WRAPPER}} .elementor-button:hover,hover-only
batch-034.json,870f990,button_background_hover_color,background-color,,,{{WRAPPER}} .elementor-button:hover,hover-only
batch-034.json,870f990,button_background_hover_position,background-position,,,{{WRAPPER}} .elementor-button:hover,hover-only
batch-034.json,870f990,button_background_hover_repeat,background-repeat,,,{{WRAPPER}} .elementor-button:hover,hover-only
batch-034.json,870f990,button_background_position,background-position,center center,50% 50%,.elementor-element-870f990 .elementor-button,not-comparable
batch-034.json,870f990,button_background_repeat,background-repeat,no-repeat,no-repeat,.elementor-element-870f990 .elementor-button,verified
batch-034.json,870f990,button_border_border,border-style,none,none,.elementor-element-870f990 .elementor-button,verified
batch-034.json,870f990,button_border_radius,border-radius,71px 72px 73px 74px,71px 72px 73px 74px,.elementor-element-870f990 .elementor-button,not-comparable
batch-034.json,870f990,button_hover_border_color,border-color,,,{{WRAPPER}} .elementor-button:hover,hover-only
batch-034.json,870f990,button_hover_color,color,,,{{WRAPPER}} .elementor-button:hover,hover-only
batch-034.json,870f990,button_hover_transition_duration,transition-duration,394s,394s,.elementor-element-870f990 .elementor-button,not-comparable
batch-034.json,870f990,button_text_color,color,"rgb(147, 102, 72)","rgb(147, 102, 72)",.elementor-element-870f990 .elementor-button,verified
batch-034.json,870f990,button_text_padding,padding,46px 47px 48px 49px,46px 47px 48px 49px,.elementor-element-870f990 .elementor-button,not-comparable
batch-034.json,870f990,button_typography_font_family,font-family,"Roboto, sans-serif","Roboto, sans-serif",.elementor-element-870f990 .elementor-button,not-comparable
batch-034.json,870f990,button_typography_font_size,font-size,701px,701px,.elementor-element-870f990 .elementor-button,verified
batch-034.json,870f990,button_typography_font_style,font-style,normal,normal,.elementor-element-870f990 .elementor-button,verified
batch-034.json,870f990,button_typography_font_weight,font-weight,100,100,.elementor-element-870f990 .elementor-button,verified
batch-034.json,870f990,button_typography_letter_spacing,letter-spacing,557px,557px,.elementor-element-870f990 .elementor-button,verified
batch-034.json,870f990,button_typography_line_height,line-height,803px,803px,.elementor-element-870f990 .elementor-button,verified
batch-034.json,870f990,button_typography_text_decoration,text-decoration,underline,underline,.elementor-element-870f990 .elementor-button,verified
batch-034.json,870f990,button_typography_text_transform,text-transform,uppercase,uppercase,.elementor-element-870f990 .elementor-button,verified
batch-034.json,870f990,button_typography_word_spacing,word-spacing,358px,358px,.elementor-element-870f990 .elementor-button,verified
batch-034.json,870f990,field_background_color,background-color,"rgb(64, 95, 140)","rgb(64, 95, 140)",.elementor-element-870f990 .elementor-field-group .elementor-field:not(.elementor-select-wrapper),verified
batch-034.json,870f990,field_border_color,border-color,"rgb(181, 89, 134)","rgb(181, 89, 134)",.elementor-element-870f990 .elementor-field-group .elementor-field:not(.elementor-select-wrapper),verified
batch-034.json,870f990,field_border_radius,border-radius,21px 22px 23px 24px,21px 22px 23px 24px,.elementor-element-870f990 .elementor-field-group .elementor-field:not(.elementor-select-wrapper),not-comparable
batch-034.json,870f990,field_border_width,border-width,37px 38px 39px 40px,37px 38px 39px 40px,.elementor-element-870f990 .elementor-field-group .elementor-field:not(.elementor-select-wrapper),not-comparable
batch-034.json,870f990,field_text_color,color,"rgb(85, 59, 138)","rgb(85, 59, 138)",.elementor-element-870f990 .elementor-field-group .elementor-field,verified
batch-034.json,870f990,field_typography_font_family,font-family,"Roboto, sans-serif","Roboto, sans-serif",.elementor-element-870f990 .elementor-field-group .elementor-field,not-comparable
batch-034.json,870f990,field_typography_font_size,font-size,95px,95px,.elementor-element-870f990 .elementor-field-group .elementor-field,verified
batch-034.json,870f990,field_typography_font_style,font-style,normal,normal,.elementor-element-870f990 .elementor-field-group .elementor-field,verified
batch-034.json,870f990,field_typography_font_weight,font-weight,100,100,.elementor-element-870f990 .elementor-field-group .elementor-field,verified
batch-034.json,870f990,field_typography_letter_spacing,letter-spacing,138px,138px,.elementor-element-870f990 .elementor-field-group .elementor-field,verified
batch-034.json,870f990,field_typography_line_height,line-height,235px,235px,.elementor-element-870f990 .elementor-field-group .elementor-field,verified
batch-034.json,870f990,field_typography_text_decoration,text-decoration,underline,underline,.elementor-element-870f990 .elementor-field-group .elementor-field,verified
batch-034.json,870f990,field_typography_text_transform,text-transform,uppercase,uppercase,.elementor-element-870f990 .elementor-field-group .elementor-field,verified
batch-034.json,870f990,field_typography_word_spacing,word-spacing,204px,204px,.elementor-element-870f990 .elementor-field-group .elementor-field,verified
batch-034.json,870f990,label_color,color,"rgb(84, 48, 124)","rgb(84, 48, 124)",.elementor-element-870f990 .elementor-form-fields-wrapper label,verified
batch-034.json,870f990,label_spacing,padding-bottom,954px,954px,body .elementor-element-870f990 .elementor-field-group > label,verified
batch-034.json,870f990,label_typography_font_family,font-family,"Roboto, sans-serif","Roboto, sans-serif",.elementor-element-870f990 .elementor-form-fields-wrapper label,not-comparable
batch-034.json,870f990,label_typography_font_size,font-size,235px,235px,.elementor-element-870f990 .elementor-form-fields-wrapper label,verified
batch-034.json,870f990,label_typography_font_style,font-style,normal,normal,.elementor-element-870f990 .elementor-form-fields-wrapper label,verified
batch-034.json,870f990,label_typography_font_weight,font-weight,100,100,.elementor-element-870f990 .elementor-form-fields-wrapper label,verified
batch-034.json,870f990,label_typography_letter_spacing,letter-spacing,851px,851px,.elementor-element-870f990 .elementor-form-fields-wrapper label,verified
batch-034.json,870f990,label_typography_line_height,line-height,633px,633px,.elementor-element-870f990 .elementor-form-fields-wrapper label,verified
batch-034.json,870f990,label_typography_text_decoration,text-decoration,underline,underline,.elementor-element-870f990 .elementor-form-fields-wrapper label,verified
batch-034.json,870f990,label_typography_text_transform,text-transform,uppercase,uppercase,.elementor-element-870f990 .elementor-form-fields-wrapper label,verified
batch-034.json,870f990,label_typography_word_spacing,word-spacing,228px,228px,.elementor-element-870f990 .elementor-form-fields-wrapper label,verified
batch-034.json,870f990,links_color,color,"rgb(87, 196, 80)","rgb(87, 196, 80)",.elementor-element-870f990 .elementor-field-group > a,verified
batch-034.json,870f990,links_hover_color,color,,,{{WRAPPER}} .elementor-field-group > a:hover,hover-only
batch-034.json,870f990,message_color,color,,,{{WRAPPER}} .elementor-login__logged-in-message,no-target-node
batch-034.json,870f990,message_typography_font_family,font-family,,,{{WRAPPER}} .elementor-login__logged-in-message,no-target-node
batch-034.json,870f990,message_typography_font_size,font-size,,,{{WRAPPER}} .elementor-login__logged-in-message,no-target-node
batch-034.json,870f990,message_typography_font_style,font-style,,,{{WRAPPER}} .elementor-login__logged-in-message,no-target-node
batch-034.json,870f990,message_typography_font_weight,font-weight,,,{{WRAPPER}} .elementor-login__logged-in-message,no-target-node
batch-034.json,870f990,message_typography_letter_spacing,letter-spacing,,,{{WRAPPER}} .elementor-login__logged-in-message,no-target-node
